chromA	startA	endA	chromB	startB	endB	overlap	lenA	lenB	pctA	pctB	reciprocal
11	81209097	81210177	11	81208884	81210836	1080	1080	1952	100.0	55.32786885245902	55.32786885245902
11	86202360	86203818	11	86202360	86204004	1458	1458	1644	100.0	88.6861313868613	88.6861313868613
11	86735993	86737080	11	86735993	86737080	1087	1087	1087	100.0	100.0	100.0
11	102449876	102451214	11	102448946	102450753	877	1338	1807	65.54559043348281	48.53348090758163	48.53348090758163
11	116217195	116218220	11	116216772	116218220	1025	1025	1448	100.0	70.78729281767956	70.78729281767956
11	117877377	117877797	11	117877377	117877713	336	420	336	80.0	100.0	80.0
11	118689238	118689524	11	118689253	118689458	205	286	205	71.67832167832168	100.0	71.67832167832168
11	120986376	120986650	11	120986414	120986650	236	274	236	86.13138686131386	100.0	86.13138686131386
11	122556330	122557326	11	122556500	122557251	751	996	751	75.40160642570282	100.0	75.40160642570282
11	124877221	124877450	11	124877179	124877450	229	229	271	100.0	84.50184501845018	84.50184501845018
11	125886914	125887178	11	125886999	125887138	139	264	139	52.65151515151515	100.0	52.65151515151515
11	129344447	129344671	11	129344447	129344770	224	224	323	100.0	69.3498452012384	69.3498452012384
11	130862703	130863319	11	130862649	130863232	529	616	583	85.87662337662337	90.73756432246999	85.87662337662337
11	133468299	133470512	11	133468654	133470183	1529	2213	1529	69.09173068233167	100.0	69.09173068233167
11	133787396	133788332	11	133787516	133788181	665	936	665	71.04700854700855	100.0	71.04700854700855
11	134439471	134441100	11	134439471	134441426	1629	1629	1955	100.0	83.32480818414322	83.32480818414322
12	642316	642479	12	642375	642479	104	163	104	63.80368098159509	100.0	63.80368098159509
12	661884	662344	12	661884	663891	460	460	2007	100.0	22.9197807673144	22.9197807673144
12	2901474	2902629	12	2901474	2902736	1155	1155	1262	100.0	91.52139461172742	91.52139461172742
12	3119489	3120524	12	3119579	3120467	888	1035	888	85.79710144927536	100.0	85.79710144927536
12	6430751	6431066	12	6430508	6431383	315	315	875	100.0	36.0	36.0
12	7628386	7629068	12	7628386	7629068	682	682	682	100.0	100.0	100.0
12	7639144	7640425	12	7639207	7640425	1218	1281	1218	95.08196721311475	100.0	95.08196721311475
12	8562131	8562621	12	8562025	8562621	490	490	596	100.0	82.21476510067114	82.21476510067114
12	9239541	9240679	12	9240089	9241082	590	1138	993	51.84534270650264	59.4159113796576	51.84534270650264
12	9318914	9319671	12	9318914	9319497	583	757	583	77.01453104359312	100.0	77.01453104359312
12	9813889	9814544	12	9813923	9814376	453	655	453	69.16030534351145	100.0	69.16030534351145
12	9942026	9943750	12	9942026	9943750	1724	1724	1724	100.0	100.0	100.0
12	11546601	11547936	12	11546601	11547726	1125	1335	1125	84.26966292134831	100.0	84.26966292134831
12	12320861	12322830	12	12320946	12322830	1884	1969	1884	95.68308786185881	100.0	95.68308786185881
12	14773578	14773772	12	14773578	14773772	194	194	194	100.0	100.0	100.0
12	16196409	16198783	12	16196409	16198875	2374	2374	2466	100.0	96.26926196269262	96.26926196269262
12	27487697	27489426	12	27488512	27489426	914	1729	914	52.862926547137064	100.0	52.862926547137064
12	27709886	27710114	12	27709886	27710156	228	228	270	100.0	84.44444444444444	84.44444444444444
12	31118945	31119102	12	31117840	31121278	157	157	3438	100.0	4.566608493310064	4.566608493310064
12	31120590	31121490	12	31117840	31121278	688	900	3438	76.44444444444444	20.011634671320536	20.011634671320536
12	32140796	32140959	12	32140504	32141114	163	163	610	100.0	26.721311475409838	26.721311475409838
12	41936543	41937429	12	41936543	41938370	886	886	1827	100.0	48.49480021893815	48.49480021893815
12	47942135	47942944	12	47942213	47942839	626	809	626	77.37948084054388	100.0	77.37948084054388
12	52965050	52965242	12	52965050	52965291	192	192	241	100.0	79.66804979253112	79.66804979253112
12	52965906	52966184	12	52965990	52966140	150	278	150	53.956834532374096	100.0	53.956834532374096
12	58058631	58059559	12	58059005	58059594	554	928	589	59.69827586206896	94.05772495755518	59.69827586206896
12	64286812	64287437	12	64286748	64287200	388	625	452	62.08	85.84070796460178	62.08
12	67719555	67719782	12	67719377	67719782	227	227	405	100.0	56.04938271604938	56.04938271604938
12	68747291	68747394	12	68747291	68747532	103	103	241	100.0	42.738589211618255	42.738589211618255
12	68876625	68877195	12	68876625	68877015	390	570	390	68.42105263157895	100.0	68.42105263157895
12	76763035	76763481	12	76763035	76763440	405	446	405	90.80717488789237	100.0	90.80717488789237
12	82688786	82689769	12	82688641	82690232	983	983	1591	100.0	61.785040854808294	61.785040854808294
12	94277416	94277873	12	94277416	94277873	457	457	457	100.0	100.0	100.0
12	96078314	96078976	12	96078508	96078955	447	662	447	67.5226586102719	100.0	67.5226586102719
12	98396677	98397038	12	98396677	98396946	269	361	269	74.51523545706371	100.0	74.51523545706371
12	104304027	104304205	12	104304084	104304205	121	178	121	67.97752808988764	100.0	67.97752808988764
12	109461788	109462613	12	109461904	109462345	441	825	441	53.45454545454545	100.0	53.45454545454545
12	117144618	117144925	12	117144618	117145784	307	307	1166	100.0	26.329331046312177	26.329331046312177
12	122524847	122525556	12	122524888	122525475	587	709	587	82.79266572637518	100.0	82.79266572637518
12	123272989	123273515	12	123272860	123273604	526	526	744	100.0	70.6989247311828	70.6989247311828
12	124150375	124152201	12	124150375	124152201	1826	1826	1826	100.0	100.0	100.0
12	124532559	124532777	12	124532457	124532857	218	218	400	100.0	54.50000000000001	54.50000000000001
12	124726877	124727599	12	124726971	124727518	547	722	547	75.76177285318559	100.0	75.76177285318559
12	124952891	124953416	12	124952891	124953416	525	525	525	100.0	100.0	100.0
12	125023787	125024565	12	125023787	125024565	778	778	778	100.0	100.0	100.0
12	125121284	125121922	12	125121418	125121906	488	638	488	76.48902821316614	100.0	76.48902821316614
12	125984706	125985092	12	125984764	125985092	328	386	328	84.97409326424871	100.0	84.97409326424871
12	126835463	126838281	12	126835830	126838281	2451	2818	2451	86.9765791341377	100.0	86.9765791341377
12	127986379	127986591	12	127986184	127986524	145	212	340	68.39622641509435	42.64705882352941	42.64705882352941
12	128245632	128247052	12	128246035	128247105	1017	1420	1070	71.61971830985917	95.04672897196261	71.61971830985917
12	130281058	130281910	12	130281313	130281842	529	852	529	62.08920187793427	100.0	62.08920187793427
12	130474704	130475342	12	130474812	130475254	442	638	442	69.27899686520375	100.0	69.27899686520375
12	130818333	130818876	12	130818333	130818876	543	543	543	100.0	100.0	100.0
12	131003623	131004074	12	131003710	131003986	276	451	276	61.19733924611973	100.0	61.19733924611973
12	131021220	131021603	12	131021154	131021603	383	383	449	100.0	85.30066815144765	85.30066815144765
12	131142554	131143597	12	131142915	131143514	599	1043	599	57.43048897411314	100.0	57.43048897411314
12	131432710	131432866	12	131432710	131432975	156	156	265	100.0	58.867924528301884	58.867924528301884
12	131682001	131682844	12	131681994	131682594	593	843	600	70.34400948991696	98.83333333333333	70.34400948991696
12	131851222	131851506	12	131851282	131851740	224	284	458	78.87323943661971	48.90829694323144	48.90829694323144
12	131893388	131893635	12	131893388	131893758	247	247	370	100.0	66.75675675675676	66.75675675675676
12	132196041	132196462	12	132195974	132196327	286	421	353	67.93349168646081	81.01983002832861	67.93349168646081
12	132204186	132205137	12	132204484	132204995	511	951	511	53.732912723449	100.0	53.732912723449
12	132336114	132336851	12	132336114	132336851	737	737	737	100.0	100.0	100.0
12	132437228	132437994	12	132437169	132438095	766	766	926	100.0	82.72138228941685	82.72138228941685
12	132587236	132588318	12	132587361	132588075	714	1082	714	65.98890942698706	100.0	65.98890942698706
12	132593568	132594455	12	132593638	132594304	666	887	666	75.08455467869221	100.0	75.08455467869221
12	132603301	132604696	12	132603541	132604533	992	1395	992	71.11111111111111	100.0	71.11111111111111
12	132676012	132676621	12	132676099	132676621	522	609	522	85.71428571428571	100.0	85.71428571428571
12	132689209	132689571	12	132688358	132689571	362	362	1213	100.0	29.843363561417974	29.843363561417974
12	132954782	132955145	12	132954898	132955182	247	363	284	68.04407713498622	86.97183098591549	68.04407713498622
13	19272054	19274366	13	19271499	19274366	2312	2312	2867	100.0	80.64178583885595	80.64178583885595
13	20137331	20137530	13	20137290	20137435	104	199	145	52.26130653266332	71.72413793103448	52.26130653266332
13	20945673	20945955	13	20945630	20945899	226	282	269	80.1418439716312	84.01486988847584	80.1418439716312
13	22837632	22838945	13	22837039	22838945	1313	1313	1906	100.0	68.88772298006296	68.88772298006296
13	22914494	22915035	13	22913960	22914947	453	541	987	83.73382624768946	45.8966565349544	45.8966565349544
13	23194770	23195714	13	23194351	23195714	944	944	1363	100.0	69.25898752751284	69.25898752751284
13	23299916	23300886	13	23297605	23300656	740	970	3051	76.28865979381443	24.254342838413635	24.254342838413635
13	23945647	23946368	13	23945647	23946209	562	721	562	77.94729542302358	100.0	77.94729542302358
13	24083492	24084438	13	24083492	24084396	904	946	904	95.56025369978859	100.0	95.56025369978859
13	24327742	24328806	13	24327779	24328325	546	1064	546	51.31578947368421	100.0	51.31578947368421
13	24424694	24425279	13	24424820	24425279	459	585	459	78.46153846153847	100.0	78.46153846153847
13	24988900	24990011	13	24988900	24989668	768	1111	768	69.12691269126913	100.0	69.12691269126913
13	26100017	26101361	13	26099752	26101322	1305	1344	1570	97.09821428571429	83.12101910828027	83.12101910828027
13	30133837	30134633	13	30134085	30134633	548	796	548	68.84422110552764	100.0	68.84422110552764
13	30408001	30408198	13	30408001	30408183	182	197	182	92.38578680203045	100.0	92.38578680203045
13	31351577	31352810	13	31351483	31352725	1148	1233	1242	93.10624493106245	92.4315619967794	92.4315619967794
13	43022908	43023037	13	43022908	43023037	129	129	129	100.0	100.0	100.0
13	43024174	43024504	13	43024174	43024436	262	330	262	79.39393939393939	100.0	79.39393939393939
13	45417035	45417230	13	45416987	45417138	103	195	151	52.820512820512825	68.21192052980133	52.820512820512825
13	48001935	48002307	13	48001812	48002307	372	372	495	100.0	75.15151515151514	75.15151515151514
13	50357700	50357959	13	50357700	50358764	259	259	1064	100.0	24.342105263157894	24.342105263157894
13	72021642	72022443	13	72021408	72022749	801	801	1341	100.0	59.73154362416108	59.73154362416108
13	78071083	78073083	13	78071881	78073083	1202	2000	1202	60.099999999999994	100.0	60.099999999999994
13	89705858	89707283	13	89705487	89707283	1425	1425	1796	100.0	79.34298440979956	79.34298440979956
13	99384479	99384820	13	99384245	99384793	314	341	548	92.08211143695014	57.299270072992705	57.299270072992705
13	106916524	106917369	13	106916759	106917369	610	845	610	72.18934911242604	100.0	72.18934911242604
13	109739079	109740763	13	109739079	109740510	1431	1684	1431	84.97624703087887	100.0	84.97624703087887
13	109868980	109870166	13	109868715	109870166	1186	1186	1451	100.0	81.736733287388	81.736733287388
13	110584047	110585132	13	110584304	110584885	581	1085	581	53.5483870967742	100.0	53.5483870967742
13	111044774	111045546	13	111044712	111045479	705	772	767	91.32124352331607	91.91655801825294	91.32124352331607
13	111898711	111899711	13	111898917	111899559	642	1000	642	64.2	100.0	64.2
13	111919893	111920014	13	111919935	111920014	79	121	79	65.28925619834712	100.0	65.28925619834712
13	112014966	112016010	13	112015052	112015974	922	1044	922	88.31417624521073	100.0	88.31417624521073
13	113364751	113364908	13	113364650	113364908	157	157	258	100.0	60.85271317829457	60.85271317829457
13	113393287	113393561	13	113393318	113393561	243	274	243	88.6861313868613	100.0	88.6861313868613
13	113729299	113730557	13	113729442	113730481	1039	1258	1039	82.59141494435612	100.0	82.59141494435612
13	114198507	114198644	13	114198507	114200842	137	137	2335	100.0	5.867237687366167	5.867237687366167
13	114200134	114200842	13	114198507	114200842	708	708	2335	100.0	30.321199143468952	30.321199143468952
13	114295068	114295632	13	114295090	114295597	507	564	507	89.8936170212766	100.0	89.8936170212766
14	20962593	20963315	14	20962436	20963315	722	722	879	100.0	82.13879408418657	82.13879408418657
14	23947318	23949365	14	23946841	23949365	2047	2047	2524	100.0	81.10142630744849	81.10142630744849
14	24430627	24431581	14	24430749	24431390	641	954	641	67.19077568134172	100.0	67.19077568134172
14	24478288	24480063	14	24478288	24480063	1775	1775	1775	100.0	100.0	100.0
14	31852602	31854831	14	31852602	31855537	2229	2229	2935	100.0	75.94548551959114	75.94548551959114
14	32854966	32856122	14	32855197	32855981	784	1156	784	67.82006920415225	100.0	67.82006920415225
14	34723145	34723812	14	34723060	34723537	392	667	477	58.77061469265368	82.18029350104821	58.77061469265368
14	35825475	35825732	14	35825141	35825617	142	257	476	55.252918287937746	29.831932773109244	29.831932773109244
14	39638819	39639655	14	39639068	39639655	587	836	587	70.21531100478468	100.0	70.21531100478468
14	47833752	47835974	14	47833752	47835974	2222	2222	2222	100.0	100.0	100.0
14	52123226	52124499	14	52123146	52124317	1091	1273	1171	85.70306362922231	93.16823228010249	85.70306362922231
14	52201117	52205640	14	52201133	52205640	4507	4523	4507	99.6462524872872	100.0	99.6462524872872
14	54192238	54192693	14	54192323	54192693	370	455	370	81.31868131868131	100.0	81.31868131868131
14	54870122	54871214	14	54870262	54871690	952	1092	1428	87.17948717948718	66.66666666666666	66.66666666666666
14	57442202	57443871	14	57441942	57443567	1365	1669	1625	81.78550029958058	84.0	81.78550029958058
14	61188099	61188880	14	61188186	61188971	694	781	785	88.86043533930858	88.40764331210191	88.40764331210191
14	64682435	64683953	14	64682600	64683782	1182	1518	1182	77.86561264822134	100.0	77.86561264822134
14	70222902	70224061	14	70223331	70224356	730	1159	1025	62.98533218291631	71.21951219512195	62.98533218291631
14	74242875	74244544	14	74242651	74244094	1219	1669	1443	73.03774715398443	84.47678447678447	73.03774715398443
14	75514953	75516115	14	75514953	75515921	968	1162	968	83.30464716006884	100.0	83.30464716006884
14	76267487	76268308	14	76267487	76268507	821	821	1020	100.0	80.49019607843138	80.49019607843138
14	80973959	80974863	14	80973959	80974863	904	904	904	100.0	100.0	100.0
14	85697778	85698154	14	85697049	85698144	366	376	1095	97.3404255319149	33.42465753424658	33.42465753424658
14	90773348	90773752	14	90773348	90773589	241	404	241	59.65346534653465	100.0	59.65346534653465
14	92443057	92443630	14	92443144	92443520	376	573	376	65.61954624781849	100.0	65.61954624781849
14	93151447	93152379	14	93151164	93152606	932	932	1442	100.0	64.63245492371706	64.63245492371706
14	93231090	93232346	14	93231177	93232246	1069	1256	1069	85.11146496815286	100.0	85.11146496815286
14	93927214	93927385	14	93927214	93927495	171	171	281	100.0	60.854092526690394	60.854092526690394
