chromA	startA	endA	chromB	startB	endB	overlap	lenA	lenB	pctA	pctB	reciprocal
1	6114209	6115108	1	6114247	6115108	861	899	861	95.77308120133482	100.0	95.77308120133482
1	6123029	6123720	1	6123029	6123720	691	691	691	100.0	100.0	100.0
1	6190288	6191723	1	6190410	6191723	1313	1435	1313	91.49825783972125	100.0	91.49825783972125
1	6202905	6203811	1	6202905	6203811	906	906	906	100.0	100.0	100.0
1	6323228	6323538	1	6323228	6323497	269	310	269	86.7741935483871	100.0	86.7741935483871
1	6334801	6335479	1	6334801	6335479	678	678	678	100.0	100.0	100.0
1	6364155	6365399	1	6364155	6365399	1244	1244	1244	100.0	100.0	100.0
1	6375583	6376381	1	6375583	6376212	629	798	629	78.82205513784461	100.0	78.82205513784461
1	6388567	6389035	1	6388567	6389035	468	468	468	100.0	100.0	100.0
1	6390250	6391612	1	6390250	6391612	1362	1362	1362	100.0	100.0	100.0
1	6399915	6400080	1	6399835	6400167	165	165	332	100.0	49.6987951807229	49.6987951807229
1	6442446	6443305	1	6442446	6443305	859	859	859	100.0	100.0	100.0
1	6458082	6459392	1	6458082	6459392	1310	1310	1310	100.0	100.0	100.0
1	6522347	6523307	1	6522347	6523307	960	960	960	100.0	100.0	100.0
1	6529857	6530408	1	6529857	6530408	551	551	551	100.0	100.0	100.0
1	6538333	6539374	1	6538333	6539374	1041	1041	1041	100.0	100.0	100.0
1	6576813	6578067	1	6576813	6578067	1254	1254	1254	100.0	100.0	100.0
1	6582793	6583843	1	6582907	6583843	936	1050	936	89.14285714285714	100.0	89.14285714285714
1	6612183	6612386	1	6612183	6612372	189	203	189	93.10344827586206	100.0	93.10344827586206
1	6615999	6616325	1	6615999	6616325	326	326	326	100.0	100.0	100.0
1	6659618	6660012	1	6659654	6660115	358	394	461	90.86294416243655	77.65726681127983	77.65726681127983
1	6669007	6669611	1	6669007	6669611	604	604	604	100.0	100.0	100.0
1	6671273	6671767	1	6671273	6671692	419	494	419	84.81781376518218	100.0	84.81781376518218
1	6709932	6710171	1	6709932	6710171	239	239	239	100.0	100.0	100.0
1	6738660	6739567	1	6738660	6739567	907	907	907	100.0	100.0	100.0
1	6759274	6759903	1	6759274	6759832	558	629	558	88.71224165341812	100.0	88.71224165341812
1	6769739	6770258	1	6769739	6770355	519	519	616	100.0	84.25324675324676	84.25324675324676
1	6839153	6840194	1	6839153	6840194	1041	1041	1041	100.0	100.0	100.0
1	7030903	7031731	1	7030903	7031731	828	828	828	100.0	100.0	100.0
1	7261998	7262817	1	7262152	7262817	665	819	665	81.19658119658119	100.0	81.19658119658119
1	7665689	7666419	1	7665689	7666381	692	730	692	94.79452054794521	100.0	94.79452054794521
1	7758883	7759295	1	7758859	7759295	412	412	436	100.0	94.4954128440367	94.4954128440367
1	7807998	7808147	1	7807998	7808147	149	149	149	100.0	100.0	100.0
1	7812236	7812669	1	7812236	7812669	433	433	433	100.0	100.0	100.0
1	7823005	7823818	1	7823005	7823818	813	813	813	100.0	100.0	100.0
1	7849277	7849904	1	7849277	7849904	627	627	627	100.0	100.0	100.0
1	7854083	7854466	1	7854083	7854466	383	383	383	100.0	100.0	100.0
1	7971654	7971990	1	7971654	7971990	336	336	336	100.0	100.0	100.0
1	7977152	7978517	1	7977346	7978517	1171	1365	1171	85.78754578754578	100.0	85.78754578754578
1	8130206	8131446	1	8130206	8131446	1240	1240	1240	100.0	100.0	100.0
1	8160491	8160740	1	8160474	8160740	249	249	266	100.0	93.60902255639097	93.60902255639097
1	8182792	8183873	1	8182792	8183873	1081	1081	1081	100.0	100.0	100.0
1	8186689	8187917	1	8186689	8187917	1228	1228	1228	100.0	100.0	100.0
1	8233895	8234123	1	8233895	8234123	228	228	228	100.0	100.0	100.0
1	8240722	8241369	1	8240722	8241367	645	647	645	99.69088098918083	100.0	99.69088098918083
1	8255204	8255824	1	8255224	8255824	600	620	600	96.7741935483871	100.0	96.7741935483871
1	8305769	8306651	1	8305769	8306651	882	882	882	100.0	100.0	100.0
1	8340914	8341851	1	8340914	8341851	937	937	937	100.0	100.0	100.0
1	8403043	8403510	1	8403043	8403510	467	467	467	100.0	100.0	100.0
1	8608217	8610015	1	8608217	8610065	1798	1798	1848	100.0	97.2943722943723	97.2943722943723
1	8713508	8714460	1	8712641	8714787	952	952	2146	100.0	44.36160298229264	44.36160298229264
1	8760086	8760421	1	8760086	8760421	335	335	335	100.0	100.0	100.0
1	8774510	8775337	1	8774456	8775293	783	827	837	94.6795646916566	93.54838709677419	93.54838709677419
1	8792533	8793113	1	8792533	8793113	580	580	580	100.0	100.0	100.0
1	8818960	8819118	1	8818960	8819141	158	158	181	100.0	87.29281767955801	87.29281767955801
1	8828727	8828988	1	8828674	8828988	261	261	314	100.0	83.12101910828027	83.12101910828027
1	8853051	8853571	1	8853051	8853571	520	520	520	100.0	100.0	100.0
1	8877442	8877593	1	8877429	8877684	151	151	255	100.0	59.21568627450981	59.21568627450981
1	8881629	8882696	1	8881629	8882696	1067	1067	1067	100.0	100.0	100.0
1	8888276	8888959	1	8888276	8888959	683	683	683	100.0	100.0	100.0
1	8906387	8907271	1	8906387	8907271	884	884	884	100.0	100.0	100.0
1	8966004	8966648	1	8966004	8966648	644	644	644	100.0	100.0	100.0
1	8975419	8975943	1	8975419	8975943	524	524	524	100.0	100.0	100.0
1	8995214	8996198	1	8995214	8996198	984	984	984	100.0	100.0	100.0
1	9043628	9044011	1	9043628	9043973	345	383	345	90.07832898172323	100.0	90.07832898172323
1	9063781	9063990	1	9063717	9063990	209	209	273	100.0	76.55677655677655	76.55677655677655
1	9109027	9110220	1	9108986	9110041	1014	1193	1055	84.99580888516346	96.11374407582939	84.99580888516346
1	9138087	9138672	1	9138087	9138672	585	585	585	100.0	100.0	100.0
1	9222666	9224410	1	9222666	9224410	1744	1744	1744	100.0	100.0	100.0
1	9407927	9408758	1	9407927	9408706	779	831	779	93.7424789410349	100.0	93.7424789410349
1	9478805	9479363	1	9478805	9479334	529	558	529	94.80286738351255	100.0	94.80286738351255
1	9514811	9515615	1	9514747	9515615	804	804	868	100.0	92.62672811059907	92.62672811059907
1	9531019	9532263	1	9531061	9532263	1202	1244	1202	96.62379421221866	100.0	96.62379421221866
1	9536906	9537576	1	9536906	9537435	529	670	529	78.95522388059702	100.0	78.95522388059702
1	9580595	9580841	1	9580628	9580841	213	246	213	86.58536585365853	100.0	86.58536585365853
1	9587739	9588107	1	9587786	9588075	289	368	289	78.53260869565217	100.0	78.53260869565217
1	9660973	9661778	1	9660973	9661767	794	805	794	98.63354037267081	100.0	98.63354037267081
1	9674947	9675113	1	9674947	9675258	166	166	311	100.0	53.37620578778135	53.37620578778135
1	9695418	9695790	1	9695418	9695830	372	372	412	100.0	90.29126213592234	90.29126213592234
1	9761977	9762578	1	9762017	9762501	484	601	484	80.5324459234609	100.0	80.5324459234609
1	9771154	9771826	1	9771154	9771826	672	672	672	100.0	100.0	100.0
1	9782961	9784278	1	9782993	9784278	1285	1317	1285	97.57023538344723	100.0	97.57023538344723
1	9829588	9830096	1	9829588	9830096	508	508	508	100.0	100.0	100.0
1	9831964	9832946	1	9832143	9832934	791	982	791	80.5498981670061	100.0	80.5498981670061
1	9908023	9908442	1	9908023	9908442	419	419	419	100.0	100.0	100.0
1	9925738	9926651	1	9925738	9926651	913	913	913	100.0	100.0	100.0
1	9932063	9932678	1	9932063	9932678	615	615	615	100.0	100.0	100.0
1	9936739	9937168	1	9936739	9937168	429	429	429	100.0	100.0	100.0
1	9953666	9956151	1	9953585	9956232	2485	2485	2647	100.0	93.8798639969777	93.8798639969777
1	9958673	9959666	1	9958673	9959666	993	993	993	100.0	100.0	100.0
1	9962704	9962916	1	9962704	9962882	178	212	178	83.9622641509434	100.0	83.9622641509434
1	9965640	9966350	1	9965692	9966350	658	710	658	92.67605633802816	100.0	92.67605633802816
1	9976506	9977638	1	9976506	9977638	1132	1132	1132	100.0	100.0	100.0
1	9980151	9980907	1	9980092	9980907	756	756	815	100.0	92.76073619631902	92.76073619631902
1	9986613	9987634	1	9986754	9987634	880	1021	880	86.1900097943193	100.0	86.1900097943193
1	9994533	9995043	1	9994533	9995043	510	510	510	100.0	100.0	100.0
1	10003286	10004313	1	10003379	10004313	934	1027	934	90.94449853943524	100.0	90.94449853943524
1	10010606	10011044	1	10010565	10011044	438	438	479	100.0	91.44050104384134	91.44050104384134
1	10025717	10026575	1	10025717	10026575	858	858	858	100.0	100.0	100.0
1	10035765	10036043	1	10035685	10036043	278	278	358	100.0	77.6536312849162	77.6536312849162
1	10094404	10094872	1	10094404	10094872	468	468	468	100.0	100.0	100.0
1	10134198	10135208	1	10133974	10135208	1010	1010	1234	100.0	81.84764991896273	81.84764991896273
1	10148143	10149228	1	10148087	10149228	1085	1085	1141	100.0	95.0920245398773	95.0920245398773
1	10174008	10175854	1	10174008	10175854	1846	1846	1846	100.0	100.0	100.0
1	10190813	10192190	1	10190649	10192152	1339	1377	1503	97.24037763253449	89.08848968729208	89.08848968729208
1	10222779	10223166	1	10222796	10223200	370	387	404	95.60723514211887	91.58415841584159	91.58415841584159
1	10336171	10337101	1	10336171	10337027	856	930	856	92.04301075268818	100.0	92.04301075268818
1	10349882	10351263	1	10350018	10351263	1245	1381	1245	90.15206372194062	100.0	90.15206372194062
1	10356543	10357963	1	10356543	10358522	1420	1420	1979	100.0	71.75341081354219	71.75341081354219
1	10360422	10360633	1	10360422	10360834	211	211	412	100.0	51.213592233009706	51.213592233009706
1	10390696	10392355	1	10390785	10392040	1255	1659	1255	75.64798071127184	100.0	75.64798071127184
1	10397539	10398150	1	10397539	10398091	552	611	552	90.34369885433715	100.0	90.34369885433715
1	10454923	10455353	1	10454923	10455353	430	430	430	100.0	100.0	100.0
1	10469499	10470485	1	10469499	10470485	986	986	986	100.0	100.0	100.0
1	10486417	10486966	1	10486417	10486966	549	549	549	100.0	100.0	100.0
1	10488914	10489270	1	10488914	10489270	356	356	356	100.0	100.0	100.0
1	10551890	10552436	1	10551830	10552436	546	546	606	100.0	90.0990099009901	90.0990099009901
1	10570009	10570578	1	10570009	10570578	569	569	569	100.0	100.0	100.0
1	10600141	10601176	1	10600141	10601130	989	1035	989	95.55555555555556	100.0	95.55555555555556
1	10970355	10970863	1	10970355	10970863	508	508	508	100.0	100.0	100.0
1	10982768	10984065	1	10982768	10984039	1271	1297	1271	97.99537393986122	100.0	97.99537393986122
1	10993276	10994139	1	10993276	10994139	863	863	863	100.0	100.0	100.0
1	11015664	11016381	1	11015782	11016381	599	717	599	83.54253835425384	100.0	83.54253835425384
1	11028613	11029279	1	11028613	11029279	666	666	666	100.0	100.0	100.0
1	11078736	11079424	1	11078736	11079454	688	688	718	100.0	95.82172701949861	95.82172701949861
1	11135191	11136754	1	11135191	11136754	1563	1563	1563	100.0	100.0	100.0
1	11172283	11172840	1	11172283	11172761	478	557	478	85.81687612208259	100.0	85.81687612208259
1	11332592	11333387	1	11332659	11333387	728	795	728	91.57232704402516	100.0	91.57232704402516
1	11381527	11382006	1	11381601	11382006	405	479	405	84.55114822546973	100.0	84.55114822546973
1	11665247	11665854	1	11665247	11665854	607	607	607	100.0	100.0	100.0
1	11678342	11679150	1	11678342	11679056	714	808	714	88.36633663366337	100.0	88.36633663366337
1	11760755	11761793	1	11760988	11761793	805	1038	805	77.55298651252409	100.0	77.55298651252409
1	11909194	11909458	1	11909194	11909436	242	264	242	91.66666666666666	100.0	91.66666666666666
1	11925291	11925841	1	11925308	11925848	533	550	540	96.9090909090909	98.70370370370371	96.9090909090909
1	11951685	11951981	1	11951685	11951981	296	296	296	100.0	100.0	100.0
1	11959119	11959837	1	11959153	11959772	619	718	619	86.2116991643454	100.0	86.2116991643454
1	12017319	12017840	1	12017339	12017840	501	521	501	96.1612284069098	100.0	96.1612284069098
1	12068550	12069166	1	12068550	12069166	616	616	616	100.0	100.0	100.0
1	12094877	12096021	1	12094915	12096021	1106	1144	1106	96.67832167832168	100.0	96.67832167832168
1	12133610	12134242	1	12133537	12134242	632	632	705	100.0	89.64539007092198	89.64539007092198
1	12159386	12159680	1	12159248	12159680	294	294	432	100.0	68.05555555555556	68.05555555555556
1	12330140	12330521	1	12330140	12330521	381	381	381	100.0	100.0	100.0
1	12351376	12352277	1	12351376	12352277	901	901	901	100.0	100.0	100.0
1	12483186	12484135	1	12483186	12484135	949	949	949	100.0	100.0	100.0
1	12515613	12516353	1	12515613	12516353	740	740	740	100.0	100.0	100.0
1	12605906	12606582	1	12605967	12606565	598	676	598	88.46153846153845	100.0	88.46153846153845
1	12689515	12689706	1	12689515	12689706	191	191	191	100.0	100.0	100.0
1	12690775	12690837	1	12690775	12690852	62	62	77	100.0	80.51948051948052	80.51948051948052
1	13008978	13009164	1	13009011	13009164	153	186	153	82.25806451612904	100.0	82.25806451612904
1	13219762	13219847	1	13219762	13219847	85	85	85	100.0	100.0	100.0
1	13417527	13418198	1	13417527	13418198	671	671	671	100.0	100.0	100.0
1	13421540	13422115	1	13421585	13422115	530	575	530	92.17391304347827	100.0	92.17391304347827
1	13524338	13525019	1	13524338	13525019	681	681	681	100.0	100.0	100.0
1	13527381	13527647	1	13527381	13527609	228	266	228	85.71428571428571	100.0	85.71428571428571
1	13537976	13539276	1	13537976	13539276	1300	1300	1300	100.0	100.0	100.0
1	13671016	13672864	1	13671016	13672864	1848	1848	1848	100.0	100.0	100.0
1	13699028	13699179	1	13699028	13699179	151	151	151	100.0	100.0	100.0
1	13705482	13706534	1	13705415	13706534	1052	1052	1119	100.0	94.01251117068811	94.01251117068811
1	13881055	13881924	1	13881137	13881924	787	869	787	90.5638665132336	100.0	90.5638665132336
1	14145777	14146492	1	14145777	14146492	715	715	715	100.0	100.0	100.0
1	14728051	14728422	1	14728051	14728422	371	371	371	100.0	100.0	100.0
1	15228644	15228989	1	15228644	15228951	307	345	307	88.98550724637681	100.0	88.98550724637681
1	15392258	15392424	1	15392258	15392424	166	166	166	100.0	100.0	100.0
1	15396955	15397698	1	15396955	15397624	669	743	669	90.04037685060565	100.0	90.04037685060565
1	15417957	15418430	1	15417957	15418506	473	473	549	100.0	86.15664845173042	86.15664845173042
1	15494489	15494819	1	15494489	15494819	330	330	330	100.0	100.0	100.0
1	15554757	15555978	1	15554757	15556024	1221	1221	1267	100.0	96.36937647987371	96.36937647987371
1	15564614	15565391	1	15564614	15565391	777	777	777	100.0	100.0	100.0
1	15584195	15584303	1	15584165	15584371	108	108	206	100.0	52.42718446601942	52.42718446601942
1	15590565	15592015	1	15590565	15592015	1450	1450	1450	100.0	100.0	100.0
1	15601172	15601589	1	15601172	15601589	417	417	417	100.0	100.0	100.0
1	15611202	15611840	1	15611202	15611840	638	638	638	100.0	100.0	100.0
1	15646163	15646601	1	15645726	15646601	438	438	875	100.0	50.05714285714286	50.05714285714286
1	15682511	15682710	1	15682413	15682710	199	199	297	100.0	67.003367003367	67.003367003367
1	15773084	15773476	1	15773084	15773476	392	392	392	100.0	100.0	100.0
1	15774944	15775729	1	15774944	15775729	785	785	785	100.0	100.0	100.0
1	15784990	15785973	1	15784990	15785900	910	983	910	92.5737538148525	100.0	92.5737538148525
1	15798054	15799255	1	15798054	15799255	1201	1201	1201	100.0	100.0	100.0
1	15813830	15815282	1	15813830	15815282	1452	1452	1452	100.0	100.0	100.0
1	15819248	15820263	1	15819248	15820263	1015	1015	1015	100.0	100.0	100.0
1	15821115	15821542	1	15821115	15821542	427	427	427	100.0	100.0	100.0
1	15904704	15905913	1	15904704	15905913	1209	1209	1209	100.0	100.0	100.0
1	15909921	15910110	1	15909921	15910110	189	189	189	100.0	100.0	100.0
1	15911208	15914551	1	15911208	15914597	3343	3343	3389	100.0	98.64266745352612	98.64266745352612
1	15980274	15981321	1	15980059	15981321	1047	1047	1262	100.0	82.9635499207607	82.9635499207607
1	15988425	15989005	1	15988243	15989054	580	580	811	100.0	71.5166461159063	71.5166461159063
1	16074748	16074944	1	16074617	16075045	196	196	428	100.0	45.794392523364486	45.794392523364486
1	16136294	16137091	1	16136385	16137027	642	797	642	80.55207026348809	100.0	80.55207026348809
1	16214940	16215771	1	16214940	16215771	831	831	831	100.0	100.0	100.0
1	16271425	16272149	1	16271366	16272149	724	724	783	100.0	92.46487867177522	92.46487867177522
1	16282286	16283784	1	16282288	16283784	1496	1498	1496	99.86648865153538	100.0	99.86648865153538
1	16295612	16296628	1	16295612	16296628	1016	1016	1016	100.0	100.0	100.0
1	16298595	16299353	1	16298595	16299257	662	758	662	87.33509234828496	100.0	87.33509234828496
1	16304398	16305850	1	16304398	16305850	1452	1452	1452	100.0	100.0	100.0
1	16329953	16331848	1	16329819	16331848	1895	1895	2029	100.0	93.39576145884672	93.39576145884672
1	16337620	16338280	1	16337620	16338280	660	660	660	100.0	100.0	100.0
1	16344615	16345740	1	16344615	16345740	1125	1125	1125	100.0	100.0	100.0
1	16361343	16362278	1	16361343	16362278	935	935	935	100.0	100.0	100.0
1	16366051	16366619	1	16366051	16366619	568	568	568	100.0	100.0	100.0
1	16370842	16371866	1	16370842	16371866	1024	1024	1024	100.0	100.0	100.0
1	16381788	16383236	1	16381788	16383236	1448	1448	1448	100.0	100.0	100.0
1	16388724	16389459	1	16388724	16389459	735	735	735	100.0	100.0	100.0
1	16453708	16454985	1	16453708	16454985	1277	1277	1277	100.0	100.0	100.0
1	16678138	16678820	1	16678138	16678769	631	682	631	92.52199413489735	100.0	92.52199413489735
1	16680528	16680679	1	16680528	16680679	151	151	151	100.0	100.0	100.0
1	16689316	16689710	1	16689276	16689710	394	394	434	100.0	90.78341013824884	90.78341013824884
1	16861851	16861959	1	16861860	16861959	99	108	99	91.66666666666666	100.0	91.66666666666666
1	16877547	16878149	1	16877547	16878149	602	602	602	100.0	100.0	100.0
1	16942823	16943102	1	16942823	16943102	279	279	279	100.0	100.0	100.0
1	17073056	17073440	1	17073056	17073440	384	384	384	100.0	100.0	100.0
1	17330989	17332133	1	17330989	17332133	1144	1144	1144	100.0	100.0	100.0
1	17357714	17358226	1	17357759	17358226	467	512	467	91.2109375	100.0	91.2109375
1	17449602	17450865	1	17449602	17450865	1263	1263	1263	100.0	100.0	100.0
1	17457434	17458626	1	17457572	17458626	1054	1192	1054	88.42281879194631	100.0	88.42281879194631
1	17461299	17461506	1	17461299	17461506	207	207	207	100.0	100.0	100.0
1	17464474	17465281	1	17464474	17465281	807	807	807	100.0	100.0	100.0
1	17477968	17478763	1	17478003	17478730	727	795	727	91.44654088050315	100.0	91.44654088050315
1	17482393	17482946	1	17482353	17482892	499	553	539	90.23508137432188	92.57884972170687	90.23508137432188
1	17483837	17485121	1	17483837	17485105	1268	1284	1268	98.75389408099689	100.0	98.75389408099689
1	17495139	17495836	1	17495139	17495836	697	697	697	100.0	100.0	100.0
1	17500062	17500448	1	17500118	17500448	330	386	330	85.49222797927462	100.0	85.49222797927462
1	17513195	17514415	1	17513356	17514292	936	1220	936	76.72131147540983	100.0	76.72131147540983
1	18576104	18576317	1	18575735	18576317	213	213	582	100.0	36.597938144329895	36.597938144329895
1	18784007	18784942	1	18784007	18784942	935	935	935	100.0	100.0	100.0
1	19183443	19184117	1	19183443	19184117	674	674	674	100.0	100.0	100.0
1	19236057	19237014	1	19235957	19237014	957	957	1057	100.0	90.53926206244087	90.53926206244087
1	19264150	19264345	1	19264150	19264345	195	195	195	100.0	100.0	100.0
1	19320616	19321012	1	19320570	19321012	396	396	442	100.0	89.59276018099548	89.59276018099548
1	19354942	19355792	1	19354942	19355726	784	850	784	92.23529411764706	100.0	92.23529411764706
1	19503043	19504059	1	19503043	19503960	917	1016	917	90.25590551181102	100.0	90.25590551181102
1	19611216	19611928	1	19611216	19611928	712	712	712	100.0	100.0	100.0
1	19636831	19637812	1	19636831	19637841	981	981	1010	100.0	97.12871287128712	97.12871287128712
1	19827378	19829228	1	19827378	19829228	1850	1850	1850	100.0	100.0	100.0
1	19834802	19836650	1	19834566	19836625	1823	1848	2059	98.64718614718615	88.53812530354541	88.53812530354541
1	19841440	19842744	1	19841440	19842744	1304	1304	1304	100.0	100.0	100.0
1	20516523	20519081	1	20516523	20519081	2558	2558	2558	100.0	100.0	100.0
1	20549778	20550749	1	20549778	20550749	971	971	971	100.0	100.0	100.0
1	20579741	20580452	1	20579741	20580452	711	711	711	100.0	100.0	100.0
1	20599611	20600321	1	20599611	20600321	710	710	710	100.0	100.0	100.0
1	20635148	20636042	1	20635148	20635843	695	894	695	77.74049217002236	100.0	77.74049217002236
1	20743385	20744075	1	20743385	20744075	690	690	690	100.0	100.0	100.0
1	20825322	20827306	1	20825322	20826827	1505	1984	1505	75.85685483870968	100.0	75.85685483870968
1	20970631	20971144	1	20970631	20971144	513	513	513	100.0	100.0	100.0
1	21079681	21080797	1	21079681	21080743	1062	1116	1062	95.16129032258065	100.0	95.16129032258065
1	21191422	21191628	1	21190742	21191664	206	206	922	100.0	22.342733188720175	22.342733188720175
1	21345977	21346174	1	21345935	21346272	197	197	337	100.0	58.45697329376854	58.45697329376854
1	21394553	21396678	1	21394553	21396756	2125	2125	2203	100.0	96.4593735814798	96.4593735814798
1	21437342	21437779	1	21437342	21437803	437	437	461	100.0	94.79392624728851	94.79392624728851
1	21628172	21628697	1	21628172	21628697	525	525	525	100.0	100.0	100.0
1	21738118	21738309	1	21738118	21738424	191	191	306	100.0	62.41830065359477	62.41830065359477
1	21753813	21756437	1	21753695	21756437	2624	2624	2742	100.0	95.69657184536834	95.69657184536834
1	21776691	21777687	1	21776691	21777687	996	996	996	100.0	100.0	100.0
1	21790318	21791704	1	21790278	21791704	1386	1386	1426	100.0	97.19495091164096	97.19495091164096
1	21796181	21796546	1	21796181	21796546	365	365	365	100.0	100.0	100.0
1	21851003	21851224	1	21851003	21851192	189	221	189	85.52036199095022	100.0	85.52036199095022
1	22011556	22012964	1	22011620	22012964	1344	1408	1344	95.45454545454545	100.0	95.45454545454545
1	22023532	22023988	1	22023532	22023988	456	456	456	100.0	100.0	100.0
1	22060170	22061356	1	22060170	22061356	1186	1186	1186	100.0	100.0	100.0
1	22427025	22427569	1	22427110	22427569	459	544	459	84.375	100.0	84.375
1	22435933	22436707	1	22435933	22436707	774	774	774	100.0	100.0	100.0
1	22946599	22946912	1	22946514	22947479	313	313	965	100.0	32.43523316062176	32.43523316062176
1	22990989	22994463	1	22990989	22994463	3474	3474	3474	100.0	100.0	100.0
1	23130894	23131981	1	23130643	23131981	1087	1087	1338	100.0	81.24065769805681	81.24065769805681
1	23166382	23166853	1	23166382	23166853	471	471	471	100.0	100.0	100.0
1	23185869	23186878	1	23185869	23186878	1009	1009	1009	100.0	100.0	100.0
1	23240429	23241061	1	23240429	23241061	632	632	632	100.0	100.0	100.0
1	23293464	23294682	1	23293550	23294682	1132	1218	1132	92.9392446633826	100.0	92.9392446633826
1	23346583	23347406	1	23346583	23347406	823	823	823	100.0	100.0	100.0
1	23354515	23355607	1	23354515	23355607	1092	1092	1092	100.0	100.0	100.0
1	23356561	23357063	1	23356665	23357063	398	502	398	79.2828685258964	100.0	79.2828685258964
1	23599596	23600056	1	23599596	23600025	429	460	429	93.26086956521739	100.0	93.26086956521739
