chromA	startA	endA	chromB	startB	endB	overlap	lenA	lenB	pctA	pctB	reciprocal
1	10222779	10223166	1	10222796	10223200	370	387	404	95.60723514211887	91.58415841584159	91.58415841584159
1	10243833	10244999	1	10244377	10244999	622	1166	622	53.34476843910806	100.0	53.34476843910806
1	10360422	10360633	1	10360422	10360834	211	211	412	100.0	51.213592233009706	51.213592233009706
1	10390696	10392355	1	10390785	10392040	1255	1659	1255	75.64798071127184	100.0	75.64798071127184
1	10970355	10970863	1	10970355	10970863	508	508	508	100.0	100.0	100.0
1	11028613	11029279	1	11028613	11029279	666	666	666	100.0	100.0	100.0
1	11172283	11172840	1	11172283	11172761	478	557	478	85.81687612208259	100.0	85.81687612208259
1	11381527	11382006	1	11381601	11382006	405	479	405	84.55114822546973	100.0	84.55114822546973
1	11909194	11909458	1	11909194	11909436	242	264	242	91.66666666666666	100.0	91.66666666666666
1	13417527	13418198	1	13417527	13418198	671	671	671	100.0	100.0	100.0
1	13421540	13422115	1	13421585	13422115	530	575	530	92.17391304347827	100.0	92.17391304347827
1	13537976	13539276	1	13537976	13539276	1300	1300	1300	100.0	100.0	100.0
1	13568660	13569448	1	13568669	13569136	467	788	467	59.263959390862944	100.0	59.263959390862944
1	13671016	13672864	1	13671016	13672864	1848	1848	1848	100.0	100.0	100.0
1	15682511	15682710	1	15682413	15682710	199	199	297	100.0	67.003367003367	67.003367003367
1	16381788	16383236	1	16381788	16383236	1448	1448	1448	100.0	100.0	100.0
1	16861851	16861959	1	16861860	16861959	99	108	99	91.66666666666666	100.0	91.66666666666666
1	17330989	17332133	1	17330989	17332133	1144	1144	1144	100.0	100.0	100.0
1	17461299	17461506	1	17461299	17461506	207	207	207	100.0	100.0	100.0
1	17464474	17465281	1	17464474	17465281	807	807	807	100.0	100.0	100.0
1	19183443	19184117	1	19183443	19184117	674	674	674	100.0	100.0	100.0
1	19320616	19321012	1	19320570	19321012	396	396	442	100.0	89.59276018099548	89.59276018099548
1	20970631	20971144	1	20970631	20971144	513	513	513	100.0	100.0	100.0
1	21079681	21080797	1	21079681	21080743	1062	1116	1062	95.16129032258065	100.0	95.16129032258065
1	21345977	21346174	1	21345935	21346272	197	197	337	100.0	58.45697329376854	58.45697329376854
1	21394553	21396678	1	21394553	21396756	2125	2125	2203	100.0	96.4593735814798	96.4593735814798
1	21738118	21738309	1	21738118	21738424	191	191	306	100.0	62.41830065359477	62.41830065359477
1	21796181	21796546	1	21796181	21796546	365	365	365	100.0	100.0	100.0
1	21844975	21845160	1	21844975	21845106	131	185	131	70.8108108108108	100.0	70.8108108108108
1	21851003	21851224	1	21851003	21851192	189	221	189	85.52036199095022	100.0	85.52036199095022
1	23356561	23357063	1	23356665	23357063	398	502	398	79.2828685258964	100.0	79.2828685258964
1	23877817	23878658	1	23877817	23878630	813	841	813	96.6706302021403	100.0	96.6706302021403
1	23897706	23899100	1	23897706	23899100	1394	1394	1394	100.0	100.0	100.0
1	24029124	24029750	1	24029124	24029750	626	626	626	100.0	100.0	100.0
1	24076536	24076882	1	24076536	24076882	346	346	346	100.0	100.0	100.0
1	24601621	24602035	1	24601675	24602035	360	414	360	86.95652173913044	100.0	86.95652173913044
1	24626032	24627434	1	24625942	24627434	1402	1402	1492	100.0	93.96782841823055	93.96782841823055
1	24680241	24680470	1	24680241	24680617	229	229	376	100.0	60.90425531914894	60.90425531914894
1	24731555	24732112	1	24731555	24732112	557	557	557	100.0	100.0	100.0
1	24755515	24756759	1	24755591	24756813	1168	1244	1222	93.89067524115757	95.5810147299509	93.89067524115757
1	25266473	25266950	1	25266473	25267012	477	477	539	100.0	88.49721706864564	88.49721706864564
1	25600992	25601870	1	25601074	25601870	796	878	796	90.66059225512528	100.0	90.66059225512528
1	25667254	25667999	1	25667254	25667999	745	745	745	100.0	100.0	100.0
1	25857719	25858145	1	25857777	25858092	315	426	315	73.94366197183099	100.0	73.94366197183099
1	26133508	26134837	1	26133484	26134837	1329	1329	1353	100.0	98.22616407982262	98.22616407982262
1	26136178	26138021	1	26136178	26137979	1801	1843	1801	97.72110689093869	100.0	97.72110689093869
1	26479795	26480404	1	26479737	26480404	609	609	667	100.0	91.30434782608695	91.30434782608695
1	26481488	26482041	1	26481175	26482208	553	553	1033	100.0	53.533397870280744	53.533397870280744
1	26637449	26638569	1	26637398	26638688	1120	1120	1290	100.0	86.82170542635659	86.82170542635659
1	26869180	26869545	1	26869232	26869527	295	365	295	80.82191780821918	100.0	80.82191780821918
1	27052705	27053523	1	27052705	27053523	818	818	818	100.0	100.0	100.0
1	27067900	27068908	1	27067985	27068908	923	1008	923	91.56746031746032	100.0	91.56746031746032
1	27162381	27163236	1	27162388	27163236	848	855	848	99.18128654970761	100.0	99.18128654970761
1	27188369	27189321	1	27188293	27189382	952	952	1089	100.0	87.41965105601469	87.41965105601469
1	27479347	27480238	1	27479264	27479859	512	891	595	57.463524130190805	86.05042016806723	57.463524130190805
1	27485772	27486789	1	27485772	27487249	1017	1017	1477	100.0	68.85578876100203	68.85578876100203
1	27702299	27702737	1	27702177	27702918	438	438	741	100.0	59.10931174089069	59.10931174089069
1	27708885	27710587	1	27709241	27710587	1346	1702	1346	79.0834312573443	100.0	79.0834312573443
1	27722860	27723020	1	27722860	27723020	160	160	160	100.0	100.0	100.0
1	27844616	27845306	1	27844606	27845306	690	690	700	100.0	98.57142857142858	98.57142857142858
1	28878035	28878863	1	28878035	28878761	726	828	726	87.68115942028986	100.0	87.68115942028986
1	28969670	28971246	1	28969670	28971328	1576	1576	1658	100.0	95.05428226779252	95.05428226779252
1	29074884	29075434	1	29074884	29075434	550	550	550	100.0	100.0	100.0
1	29175974	29176230	1	29175974	29176230	256	256	256	100.0	100.0	100.0
1	30972539	30972994	1	30972539	30973075	455	455	536	100.0	84.88805970149254	84.88805970149254
1	31131885	31132381	1	31131885	31132549	496	496	664	100.0	74.69879518072288	74.69879518072288
1	31144677	31145539	1	31144611	31145539	862	862	928	100.0	92.88793103448276	92.88793103448276
1	31851955	31852288	1	31851933	31852288	333	333	355	100.0	93.80281690140845	93.80281690140845
1	31953433	31954249	1	31953433	31954249	816	816	816	100.0	100.0	100.0
1	32093775	32094416	1	32093739	32094416	641	641	677	100.0	94.6824224519941	94.6824224519941
1	32120627	32121171	1	32120494	32121171	544	544	677	100.0	80.35450516986707	80.35450516986707
1	32162502	32163540	1	32162492	32163540	1038	1038	1048	100.0	99.04580152671755	99.04580152671755
1	32586573	32587362	1	32586314	32587560	789	789	1246	100.0	63.32263242375602	63.32263242375602
1	35474776	35477933	1	35474776	35478258	3157	3157	3482	100.0	90.66628374497415	90.66628374497415
1	35720338	35720725	1	35720338	35720725	387	387	387	100.0	100.0	100.0
1	35794593	35795171	1	35794593	35795269	578	578	676	100.0	85.50295857988166	85.50295857988166
1	35986793	35988016	1	35986793	35988016	1223	1223	1223	100.0	100.0	100.0
1	38883224	38884928	1	38883168	38884928	1704	1704	1760	100.0	96.81818181818181	96.81818181818181
1	39038847	39039819	1	39038926	39039593	667	972	667	68.62139917695474	100.0	68.62139917695474
1	39078034	39078463	1	39077977	39078463	429	429	486	100.0	88.27160493827161	88.27160493827161
1	39232943	39233253	1	39232943	39233253	310	310	310	100.0	100.0	100.0
1	39246551	39247362	1	39246551	39247362	811	811	811	100.0	100.0	100.0
1	39770382	39771485	1	39770382	39770511	129	1103	129	11.695376246600182	100.0	11.695376246600182
1	39770382	39771485	1	39771433	39771489	52	1103	56	4.71441523118767	92.85714285714286	4.71441523118767
1	40566655	40567297	1	40566655	40567297	642	642	642	100.0	100.0	100.0
1	40615910	40616213	1	40615910	40616213	303	303	303	100.0	100.0	100.0
1	42725028	42726002	1	42725028	42726002	974	974	974	100.0	100.0	100.0
1	42986486	42987535	1	42986563	42987487	924	1049	924	88.0838894184938	100.0	88.0838894184938
1	43192483	43192875	1	43192359	43192875	392	392	516	100.0	75.96899224806202	75.96899224806202
1	43391803	43391877	1	43391803	43391897	74	74	94	100.0	78.72340425531915	78.72340425531915
1	43401068	43402125	1	43401078	43402125	1047	1057	1047	99.05392620624409	100.0	99.05392620624409
1	44010966	44011761	1	44010864	44011156	190	795	292	23.89937106918239	65.06849315068493	23.89937106918239
1	44951810	44952031	1	44951810	44952123	221	221	313	100.0	70.6070287539936	70.6070287539936
1	45367353	45368290	1	45367441	45368290	849	937	849	90.60832443970116	100.0	90.60832443970116
1	45480785	45481087	1	45480785	45481140	302	302	355	100.0	85.07042253521126	85.07042253521126
1	45482460	45483321	1	45482460	45483370	861	861	910	100.0	94.61538461538461	94.61538461538461
1	45556600	45557613	1	45556535	45557613	1013	1013	1078	100.0	93.97031539888683	93.97031539888683
1	45582920	45583021	1	45582920	45583053	101	101	133	100.0	75.93984962406014	75.93984962406014
1	45733576	45734554	1	45733281	45734688	978	978	1407	100.0	69.5095948827292	69.5095948827292
1	46123971	46125030	1	46123971	46125030	1059	1059	1059	100.0	100.0	100.0
1	46358007	46358464	1	46358007	46358504	457	457	497	100.0	91.95171026156942	91.95171026156942
1	47661756	47662177	1	47661756	47662177	421	421	421	100.0	100.0	100.0
1	49938524	49939723	1	49938524	49938801	277	1199	277	23.102585487906588	100.0	23.102585487906588
1	50952107	50952369	1	50952107	50952232	125	262	125	47.70992366412214	100.0	47.70992366412214
1	52721000	52721482	1	52721000	52721512	482	482	512	100.0	94.140625	94.140625
1	56702240	56702374	1	56702146	56702374	134	134	228	100.0	58.77192982456141	58.77192982456141
1	62214674	62215297	1	62214652	62215297	623	623	645	100.0	96.58914728682171	96.58914728682171
1	62217039	62217813	1	62217039	62218002	774	774	963	100.0	80.37383177570094	80.37383177570094
1	62224558	62225205	1	62224558	62225205	647	647	647	100.0	100.0	100.0
1	67658561	67660011	1	67658561	67659901	1340	1450	1340	92.41379310344827	100.0	92.41379310344827
1	75125068	75127265	1	75124904	75127449	2197	2197	2545	100.0	86.32612966601178	86.32612966601178
1	77734817	77735071	1	77734817	77735071	254	254	254	100.0	100.0	100.0
1	84652743	84653492	1	84652743	84653492	749	749	749	100.0	100.0	100.0
1	90909787	90910134	1	90909787	90910134	347	347	347	100.0	100.0	100.0
1	115977424	115980485	1	115977424	115981081	3061	3061	3657	100.0	83.70248837845229	83.70248837845229
1	146932524	146933347	1	146932524	146934157	823	823	1633	100.0	50.39804041641152	50.39804041641152
1	147190749	147192688	1	147190749	147192688	1939	1939	1939	100.0	100.0	100.0
1	147927646	147927776	1	147927646	147927776	130	130	130	100.0	100.0	100.0
1	148160102	148160977	1	148160098	148161165	875	875	1067	100.0	82.00562324273665	82.00562324273665
1	150215140	150215676	1	150215294	150215676	382	536	382	71.26865671641791	100.0	71.26865671641791
1	150365583	150365734	1	150365583	150365712	129	151	129	85.43046357615894	100.0	85.43046357615894
1	150485809	150486676	1	150485809	150486569	760	867	760	87.65859284890428	100.0	87.65859284890428
1	150594128	150594488	1	150594128	150594549	360	360	421	100.0	85.5106888361045	85.5106888361045
1	150823589	150823999	1	150823589	150824120	410	410	531	100.0	77.21280602636534	77.21280602636534
1	151014909	151015760	1	151014957	151015760	803	851	803	94.35957696827262	100.0	94.35957696827262
1	151318541	151318953	1	151318487	151318902	361	412	415	87.62135922330097	86.98795180722891	86.98795180722891
1	152188737	152189293	1	152188737	152189231	494	556	494	88.84892086330936	100.0	88.84892086330936
1	153701251	153701511	1	153701251	153701464	213	260	213	81.92307692307692	100.0	81.92307692307692
1	155544910	155545096	1	155544894	155545086	176	186	192	94.6236559139785	91.66666666666666	91.66666666666666
1	156455790	156456225	1	156455790	156456225	435	435	435	100.0	100.0	100.0
1	182031960	182032769	1	182031960	182032769	809	809	809	100.0	100.0	100.0
1	197145691	197145808	1	197145691	197145808	117	117	117	100.0	100.0	100.0
1	206151820	206152085	1	206151851	206152085	234	265	234	88.30188679245283	100.0	88.30188679245283
1	207669168	207669461	1	207669231	207669381	150	293	150	51.19453924914675	100.0	51.19453924914675
1	212033975	212034039	1	212033975	212034039	64	64	64	100.0	100.0	100.0
1	212415506	212416026	1	212415506	212416026	520	520	520	100.0	100.0	100.0
1	216531129	216532177	1	216531350	216532384	827	1048	1034	78.91221374045801	79.98065764023211	78.91221374045801
1	227919434	227919983	1	227919434	227919945	511	549	511	93.0783242258652	100.0	93.0783242258652
1	234356684	234357513	1	234356684	234357513	829	829	829	100.0	100.0	100.0
1	235700986	235701614	1	235700986	235701614	628	628	628	100.0	100.0	100.0
1	236096583	236098255	1	236096583	236098255	1672	1672	1672	100.0	100.0	100.0
10	621990	623230	10	622466	623742	764	1240	1276	61.61290322580645	59.87460815047022	59.87460815047022
10	1180946	1181329	10	1181075	1181329	254	383	254	66.31853785900783	100.0	66.31853785900783
10	1200396	1201077	10	1200396	1201144	681	681	748	100.0	91.0427807486631	91.0427807486631
10	1264041	1264684	10	1263856	1264684	643	643	828	100.0	77.65700483091787	77.65700483091787
10	1316184	1316593	10	1316184	1316659	409	409	475	100.0	86.10526315789474	86.10526315789474
10	3169278	3169900	10	3169278	3169952	622	622	674	100.0	92.28486646884274	92.28486646884274
10	3270561	3271148	10	3270561	3271148	587	587	587	100.0	100.0	100.0
10	3399040	3399328	10	3399040	3399328	288	288	288	100.0	100.0	100.0
10	6174396	6175093	10	6174663	6175093	430	697	430	61.69296987087518	100.0	61.69296987087518
10	6581249	6582138	10	6580941	6582173	889	889	1232	100.0	72.1590909090909	72.1590909090909
10	6987812	6988359	10	6987812	6988359	547	547	547	100.0	100.0	100.0
10	12405620	12405965	10	12405523	12406088	345	345	565	100.0	61.06194690265486	61.06194690265486
10	14625599	14626275	10	14625357	14626366	676	676	1009	100.0	66.99702675916748	66.99702675916748
10	15254347	15254973	10	15254347	15254973	626	626	626	100.0	100.0	100.0
10	18202653	18204367	10	18203228	18204367	1139	1714	1139	66.45274212368729	100.0	66.45274212368729
10	21976385	21977135	10	21976385	21977135	750	750	750	100.0	100.0	100.0
10	22253731	22254648	10	22253669	22254648	917	917	979	100.0	93.66700715015321	93.66700715015321
10	22454176	22454613	10	22454040	22454613	437	437	573	100.0	76.26527050610821	76.26527050610821
10	22620663	22622608	10	22620663	22622700	1945	1945	2037	100.0	95.48355424644085	95.48355424644085
10	23111124	23111549	10	23111124	23111549	425	425	425	100.0	100.0	100.0
10	29865946	29866238	10	29865946	29866238	292	292	292	100.0	100.0	100.0
10	30165592	30166077	10	30165592	30166077	485	485	485	100.0	100.0	100.0
10	33259007	33259530	10	33259027	33259530	503	523	503	96.17590822179733	100.0	96.17590822179733
10	33333527	33333891	10	33333527	33333891	364	364	364	100.0	100.0	100.0
10	43350553	43351398	10	43350553	43351440	845	845	887	100.0	95.26493799323562	95.26493799323562
10	45969708	45971265	10	45970191	45971265	1074	1557	1074	68.97880539499036	100.0	68.97880539499036
10	46465949	46466131	10	46465937	46466131	182	182	194	100.0	93.81443298969072	93.81443298969072
10	52232077	52233363	10	52232077	52233354	1277	1286	1277	99.30015552099533	100.0	99.30015552099533
10	62992270	62992566	10	62992270	62992566	296	296	296	100.0	100.0	100.0
10	69243050	69243396	10	69243050	69243396	346	346	346	100.0	100.0	100.0
10	69319803	69320004	10	69319889	69320065	115	201	176	57.2139303482587	65.3409090909091	57.2139303482587
10	69866703	69867032	10	69866801	69866982	181	329	181	55.01519756838906	100.0	55.01519756838906
10	71214872	71215017	10	71214872	71215017	145	145	145	100.0	100.0	100.0
10	71985080	71986980	10	71985021	71987271	1900	1900	2250	100.0	84.44444444444444	84.44444444444444
10	72086351	72087157	10	72086351	72087198	806	806	847	100.0	95.15938606847698	95.15938606847698
10	72158173	72158499	10	72158173	72158499	326	326	326	100.0	100.0	100.0
10	75029882	75030425	10	75029882	75030425	543	543	543	100.0	100.0	100.0
10	76633374	76633784	10	76633037	76633784	410	410	747	100.0	54.886211512717544	54.886211512717544
10	79239499	79240137	10	79239290	79239861	362	638	571	56.739811912225704	63.397548161120845	56.739811912225704
10	79408760	79409984	10	79408407	79409984	1224	1224	1577	100.0	77.61572606214331	77.61572606214331
10	79438119	79438870	10	79438049	79439004	751	751	955	100.0	78.63874345549739	78.63874345549739
10	79778707	79779513	10	79778707	79779617	806	806	910	100.0	88.57142857142857	88.57142857142857
10	86177485	86177995	10	86177485	86177995	510	510	510	100.0	100.0	100.0
10	86665394	86669511	10	86665476	86669758	4035	4117	4282	98.0082584406121	94.2316674451191	94.2316674451191
10	86712094	86712498	10	86711991	86712498	404	404	507	100.0	79.6844181459566	79.6844181459566
10	87407535	87408429	10	87407535	87408429	894	894	894	100.0	100.0	100.0
10	91796377	91797023	10	91796377	91797023	646	646	646	100.0	100.0	100.0
10	92110399	92110931	10	92110564	92110931	367	532	367	68.98496240601504	100.0	68.98496240601504
10	112991920	112992569	10	112991920	112992544	624	649	624	96.14791987673344	100.0	96.14791987673344
10	113978414	113979492	10	113978414	113979617	1078	1078	1203	100.0	89.60931005818786	89.60931005818786
10	116803517	116803983	10	116803517	116803983	466	466	466	100.0	100.0	100.0
10	119544119	119544382	10	119544001	119544328	209	263	327	79.46768060836501	63.91437308868502	63.91437308868502
10	121648171	121649015	10	121647891	121649053	844	844	1162	100.0	72.63339070567987	72.63339070567987
10	122463833	122465514	10	122463676	122465399	1566	1681	1723	93.15883402736466	90.88798607080673	90.88798607080673
10	123991414	123992449	10	123991414	123992458	1035	1035	1044	100.0	99.13793103448276	99.13793103448276
10	124020577	124021296	10	124020577	124021379	719	719	802	100.0	89.6508728179551	89.6508728179551
10	125844438	125845172	10	125844438	125845172	734	734	734	100.0	100.0	100.0
10	126561806	126562390	10	126561992	126562390	398	584	398	68.15068493150685	100.0	68.15068493150685
10	128470661	128471453	10	128470937	128471209	272	792	272	34.34343434343434	100.0	34.34343434343434
10	129898502	129899450	10	129899128	129899425	297	948	297	31.329113924050635	100.0	31.329113924050635
10	130360703	130361031	10	130360703	130361145	328	328	442	100.0	74.2081447963801	74.2081447963801
10	131109389	131109871	10	131109389	131109669	280	482	280	58.09128630705395	100.0	58.09128630705395
10	132774829	132775474	10	132774854	132775474	620	645	620	96.12403100775194	100.0	96.12403100775194
10	133375549	133376032	10	133375549	133376032	483	483	483	100.0	100.0	100.0
10	133424204	133425240	10	133424204	133425352	1036	1036	1148	100.0	90.2439024390244	90.2439024390244
10	133631648	133632758	10	133631648	133632758	1110	1110	1110	100.0	100.0	100.0
10	133689642	133690310	10	133689575	133690310	668	668	735	100.0	90.88435374149661	90.88435374149661
10	133764119	133764710	10	133764119	133764710	591	591	591	100.0	100.0	100.0
11	502983	503929	11	502834	503929	946	946	1095	100.0	86.39269406392694	86.39269406392694
11	519197	519306	11	519197	519306	109	109	109	100.0	100.0	100.0
11	639070	639241	11	639014	639273	171	171	259	100.0	66.02316602316603	66.02316602316603
11	1959959	1960146	11	1959940	1960146	187	187	206	100.0	90.77669902912622	90.77669902912622
11	2728583	2729616	11	2728651	2729297	646	1033	646	62.53630203291385	100.0	62.53630203291385
11	2732413	2733122	11	2732443	2733143	679	709	700	95.76868829337094	97.0	95.76868829337094
11	2945123	2945629	11	2944935	2945629	506	506	694	100.0	72.91066282420749	72.91066282420749
11	3124661	3125085	11	3124661	3124943	282	424	282	66.50943396226415	100.0	66.50943396226415
11	3443308	3444573	11	3443308	3444318	1010	1265	1010	79.84189723320159	100.0	79.84189723320159
11	3826444	3827273	11	3826444	3827496	829	829	1052	100.0	78.8022813688213	78.8022813688213
11	5938483	5938828	11	5938471	5938828	345	345	357	100.0	96.63865546218487	96.63865546218487
11	12864488	12865493	11	12864488	12865120	632	1005	632	62.88557213930348	100.0	62.88557213930348
11	18105136	18105320	11	18105205	18105329	115	184	124	62.5	92.74193548387096	62.5
11	19474269	19475243	11	19474523	19475388	720	974	865	73.92197125256673	83.23699421965318	73.92197125256673
11	33016922	33017680	11	33016690	33017750	758	758	1060	100.0	71.50943396226414	71.50943396226414
11	33734484	33734804	11	33734484	33734804	320	320	320	100.0	100.0	100.0
11	35682709	35683898	11	35682478	35683898	1189	1189	1420	100.0	83.73239436619718	83.73239436619718
11	47257582	47258035	11	47257582	47258035	453	453	453	100.0	100.0	100.0
11	48172899	48173190	11	48172899	48173190	291	291	291	100.0	100.0	100.0
11	57289409	57290018	11	57289139	57290018	609	609	879	100.0	69.28327645051195	69.28327645051195
11	61636668	61637418	11	61636766	61637418	652	750	652	86.93333333333332	100.0	86.93333333333332
11	61850949	61851214	11	61850834	61851364	265	265	530	100.0	50.0	50.0
11	63549174	63549604	11	63549174	63549399	225	430	225	52.32558139534884	100.0	52.32558139534884
11	64063706	64064523	11	64063972	64064572	551	817	600	67.44186046511628	91.83333333333333	67.44186046511628
11	64086849	64087392	11	64086728	64087043	194	543	315	35.727440147329645	61.58730158730159	35.727440147329645
11	64874432	64875086	11	64874432	64875150	654	654	718	100.0	91.08635097493037	91.08635097493037
11	65321984	65322571	11	65322048	65322595	523	587	547	89.09710391822829	95.61243144424132	89.09710391822829
11	66281673	66282001	11	66281608	66282001	328	328	393	100.0	83.46055979643766	83.46055979643766
11	67416328	67417146	11	67416328	67416810	482	818	482	58.924205378973106	100.0	58.924205378973106
11	67651962	67652862	11	67652001	67652862	861	900	861	95.66666666666667	100.0	95.66666666666667
11	68265969	68266912	11	68266192	68266838	646	943	646	68.50477200424177	100.0	68.50477200424177
11	69297009	69297408	11	69297009	69297471	399	399	462	100.0	86.36363636363636	86.36363636363636
11	73648432	73649151	11	73648224	73649276	719	719	1052	100.0	68.34600760456274	68.34600760456274
11	73660686	73660785	11	73660686	73660785	99	99	99	100.0	100.0	100.0
11	74721377	74722345	11	74720976	74722345	968	968	1369	100.0	70.70854638422206	70.70854638422206
11	75873534	75876082	11	75872978	75875041	1507	2548	2063	59.14442700156985	73.04895782840524	59.14442700156985
11	75878435	75879921	11	75878596	75879947	1325	1486	1351	89.16554508748318	98.07549962990377	89.16554508748318
11	78370920	78371539	11	78370920	78371539	619	619	619	100.0	100.0	100.0
11	94399831	94400362	11	94399872	94400362	490	531	490	92.27871939736346	100.0	92.27871939736346
11	95091028	95091649	11	95090916	95091249	221	621	333	35.5877616747182	66.36636636636636	35.5877616747182
11	96306561	96307187	11	96306561	96307273	626	626	712	100.0	87.92134831460675	87.92134831460675
11	96340899	96341575	11	96341177	96341442	265	676	265	39.201183431952664	100.0	39.201183431952664
11	100680255	100680450	11	100680255	100680450	195	195	195	100.0	100.0	100.0
11	110209394	110209626	11	110209303	110209626	232	232	323	100.0	71.8266253869969	71.8266253869969
11	111449275	111450527	11	111449203	111450527	1252	1252	1324	100.0	94.5619335347432	94.5619335347432
11	114164023	114164938	11	114164023	114165015	915	915	992	100.0	92.23790322580645	92.23790322580645
11	116427694	116428312	11	116427694	116428312	618	618	618	100.0	100.0	100.0
11	118194512	118195559	11	118194293	118195559	1047	1047	1266	100.0	82.70142180094787	82.70142180094787
11	118250705	118251078	11	118250602	118251078	373	373	476	100.0	78.36134453781513	78.36134453781513
11	118609041	118610545	11	118609234	118610252	1018	1504	1018	67.68617021276596	100.0	67.68617021276596
11	118611581	118612734	11	118612532	118612734	202	1153	202	17.519514310494362	100.0	17.519514310494362
11	118923818	118924401	11	118923818	118924401	583	583	583	100.0	100.0	100.0
